schema	generated_utc	source_f3d_name	source_fusion_data_id	component_name	component_part_number	component_description	component_entity_token	occurrence_count	occurrence_paths	body_name	body_entity_token	body_count	direct_subcomponent_count	body_is_solid	validation_status	validation_details	component_classification	tm_bom_scope	material_name	appearance_name	bbox_x_mm	bbox_y_mm	bbox_z_mm	surface_area_mm2	volume_mm3	mass_kg	density_kg_m3	component_attributes_json	body_attributes_json
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:37.187444+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Tip_Seals_04	Tip_Seals_04		/v4BAAEAMwYAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Tip_Seals_04:1			2	0		PURCHASED_PART_EXCEPTION	Selected interactively as a purchased part during Fusion TSV export after validation: BODY_COUNT_2.	PURCHASED_PART_ASSEMBLY	MEAM_SUPPLY_EXCLUDED_FROM_TM_FABRICATION										[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:37.198691+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Round_Shaft_04	Round_Shaft_04		/v4BAAEAYQYAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Round_Shaft_04:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UjMxNLJOTzdJ0jdMMDHRNzNIsdS1NDYx1jQ1TzJLMU00TE00swGqBZjCgAbB9Bgpg60CKDM3MDQEmh1AxiQAAAA==	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(110,122,138)	12.0	12.0	471.0	17982.476	53268.845	0.41816	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:37.207316+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Blade_05	Blade_05		/v4BAAEA3wYAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Blade_05:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UjCzNLQxTjFN0UwyNDHVNjNMSdZMSU5N1jS0tEs3MEg0T08wswGqBZjCgAbB9Bgpg60CKDM0tzQHkXKK4iQAAAA==	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(204,212,219)	70.71	70.71	436.0	107815.971	487928.183	3.830236	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:37.216449+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Bottom_Bearing_05	Bottom_Bearing_05		/v4BAAEAYQcAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Bottom_Bearing_05:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0U0tJMLcwsEpN0DSwtUnRNTIwNdRPNLIx101JME9MsDAzTkhLNwWqBZjCgAbB9Bgpg60DWG1oamQMAMGY394kAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(36,41,46)	22.0	22.0	8.0	1386.008	2105.872	0.016531	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:37.226186+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Bottom_Bearing_04	Bottom_Bearing_04		/v4BAAEAiwYAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Bottom_Bearing_04:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0ULAxMkixMDNJ0E83SEnVNjIxNdJMSUwx1TQzNzIzNUhJNTJOMwWqBZjCgAbB9Bgpg60DWG5obGgMArFy6zIkAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(36,41,46)	22.0	22.0	8.0	1386.008	2105.872	0.016531	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:37.235201+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Top_Bearing_04	Top_Bearing_04		/v4BAAEAtQYAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Top_Bearing_04:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UklKSTMxMks11TQySzHRNTJIMdC3SDM11kw0MTM1TLUxTkxPNwWqBZjCgAbB9Bgpg60DWG5qbmgIAQwZ12okAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(36,41,46)	22.0	22.0	8.0	1386.008	2105.872	0.016531	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:37.964178+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Tip_Seals_05	Tip_Seals_05		/v4BAAEACQcAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Tip_Seals_05:1			2	0		PURCHASED_PART_EXCEPTION	Selected interactively as a purchased part during Fusion TSV export after validation: BODY_COUNT_2.	PURCHASED_PART_ASSEMBLY	MEAM_SUPPLY_EXCLUDED_FROM_TM_FABRICATION										[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:37.977050+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Round_Shaft_05	Round_Shaft_05		/v4BAAEANwcAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Round_Shaft_05:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UjMwsUlNSLY10E83SknVNLI1SdC0NTFJ1DY1Sk81NEhMTTS0swWqBZjCgAbB9Bgpg60DWG1pYmAIA58KAcYkAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(110,122,138)	12.0	12.0	471.0	17982.476	53268.845	0.41816	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:37.987218+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Top_Bearing_06	Top_Bearing_06		/v4BAAEAYQgAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Top_Bearing_06:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UUo3SLBKNDZJ0zdJSknVNzExTdS0N0sx0U5IMjU0sUw1MzVLSwGqBZjCgAbB9Bgpg60DWGxlaGAMAroFrE4kAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(36,41,46)	22.0	22.0	8.0	1386.008	2105.872	0.016531	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:38.731637+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Tip_Seals_06	Tip_Seals_06		/v4BAAEA3wcAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Tip_Seals_06:1			2	0		PURCHASED_PART_EXCEPTION	Selected interactively as a purchased part during Fusion TSV export after validation: BODY_COUNT_2.	PURCHASED_PART_ASSEMBLY	MEAM_SUPPLY_EXCLUDED_FROM_TM_FABRICATION										[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:38.741176+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Top_Bearing_05	Top_Bearing_05		/v4BAAEAiwcAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Top_Bearing_05:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UjIySLNNS08x1ky1TknRNkk1MdJMMLc10TZMMU42Nk02TLJMTwWqBZjCgAbB9Bgpg60DWA/VZAgBrPz5KiQAAAA==	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(36,41,46)	22.0	22.0	8.0	1386.008	2105.872	0.016531	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:38.749595+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Round_Shaft_06	Round_Shaft_06		/v4BAAEADQgAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Round_Shaft_06:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UDMxTk1OSzJJ0UwwMTHRNTExNdS0sjc10jRKTTVKNDA0sjJISwWqBZjCgAbB9Bgpg60DWGxlYWgIAC5E2LYkAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(110,122,138)	12.0	12.0	471.0	17982.476	53268.845	0.41816	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:38.759440+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Blade_06	Blade_06		/v4BAAEAtQcAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Blade_06:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UTE2NU42MLIx1U1IMjHVN0lItdC0SkxOBLIMkEyOTRMs0g1SwWqAZDGgAbJ+BAtg6kPVGBoaGAM1SUhCJAAAA	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(204,212,219)	70.71	70.71	436.0	107815.971	487928.183	3.830236	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:38.767150+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Bottom_Bearing_06	Bottom_Bearing_06		/v4BAAEANwgAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Bottom_Bearing_06:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UUi0tUlMMLQ10U8wMDXRNjE2NdC2TzQx1jYzM0gyTLU0NjU3TwGqBZjCgAbB9Bgpg60DWGxmaGAIACc0KVYkAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(36,41,46)	22.0	22.0	8.0	1386.008	2105.872	0.016531	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:38.775745+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Top_Bearing_07	Top_Bearing_07		/v4BAAEANwkAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Top_Bearing_07:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0ULCzMU9JSUg11jUwNjXRNkk1NdBOTTcx1zQ3MzNMMU80MjBPNwWqBZjCgAbB9Bgpg60DWGxlbmgMAu48+24kAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(36,41,46)	22.0	22.0	8.0	1386.008	2105.872	0.016531	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:38.783667+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Round_Shaft_07	Round_Shaft_07		/v4BAAEA4wgAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Round_Shaft_07:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UDC1MLVMSLcx1E02Tk3VNzBItdC3TLNN0jdIMTI0M09KSkk3SwGqBZjCgAbB9Bgpg60DWGxkbGgMAx8q2e4kAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(110,122,138)	12.0	12.0	471.0	17982.476	53268.845	0.41816	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:38.794195+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Blade_07	Blade_07		/v4BAAEAiwgAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Blade_07:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UUgwszRINLQ11Dc2T0nRNjIyTdZNMDAx1U1LMjExSkw0t0kwSwWqBZjCgAbB9Bgpg60DWGxkZmQIAijLFzIkAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(204,212,219)	70.71	70.71	436.0	107815.971	487928.183	3.830236	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:38.803659+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Bottom_Bearing_07	Bottom_Bearing_07		/v4BAAEADQkAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Bottom_Bearing_07:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0ULFMTLVNTjUx0Tc2NDHRNDAwNdC3NzYx0U82Sko0SUw1NU0zNwWqBZjCgAbB9Bgpg60DWGxmbmgIA24sAZIkAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(36,41,46)	22.0	22.0	8.0	1386.008	2105.872	0.016531	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:39.554631+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Tip_Seals_08	Tip_Seals_08		/v4BAAEAiwkAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Tip_Seals_08:1			2	0		PURCHASED_PART_EXCEPTION	Selected interactively as a purchased part during Fusion TSV export after validation: BODY_COUNT_2.	PURCHASED_PART_ASSEMBLY	MEAM_SUPPLY_EXCLUDED_FROM_TM_FABRICATION										[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:39.565377+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Blade_09	Blade_09		/v4BAAEANwoAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Blade_09:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UUsyTk00NLMx1zVJTUnRNDNLMdRNT0lJ0jZONkxMtUoyMTCwMwGqBZjCgAbB9Bgpg60DWG5mZGgMAIgXWBIkAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(204,212,219)	70.71	70.71	436.0	107815.971	487928.183	3.830236	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:40.247429+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Tip_Seals_07	Tip_Seals_07		/v4BAAEAtQgAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Tip_Seals_07:1			2	0		PURCHASED_PART_EXCEPTION	Selected interactively as a purchased part during Fusion TSV export after validation: BODY_COUNT_2.	PURCHASED_PART_ASSEMBLY	MEAM_SUPPLY_EXCLUDED_FROM_TM_FABRICATION										[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:40.259000+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Bottom_Bearing_09	Bottom_Bearing_09		/v4BAAEAuQoAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Bottom_Bearing_09:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UTJJMzUwME9N0k1PSEnVNDFLMdS1T0sx1U4xNjVLMUhKTU4wNwWqBZjCgAbB9Bgpg60DWG5lbGAMAaf8WPIkAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(36,41,46)	22.0	22.0	8.0	1386.008	2105.872	0.016531	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:40.267120+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Round_Shaft_08	Round_Shaft_08		/v4BAAEAuQkAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Round_Shaft_08:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UUg2MjJKMTQ11LVOMzXRNzJITdS0tjVN1zZISDc3SDAxTUw2TwWqBZjCgAbB9Bgpg60DWG5kamQMA4JdnJIkAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(110,122,138)	12.0	12.0	471.0	17982.476	53268.845	0.41816	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:40.275907+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Bottom_Bearing_08	Bottom_Bearing_08		/v4BAAEA4wkAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Bottom_Bearing_08:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UzIwsTC3TDE10TVLMLXVNjBKNdS1STCx0zVNNLQws0kxME00NwGqBZjCgAbB9Bgpg60DWG5maWQIAmqSezIkAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(36,41,46)	22.0	22.0	8.0	1386.008	2105.872	0.016531	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:40.284000+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Blade_08	Blade_08		/v4BAAEAYQkAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Blade_08:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0ULJIsU80MTNJ0zY3TzHVNUhNTdZMSLZJ1k42SzUwNkhLNkk2TwGqBZjCgAbB9Bgpg60DWG5kYWwIAFQcG3YkAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(204,212,219)	70.71	70.71	436.0	107815.971	487928.183	3.830236	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:40.293688+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Top_Bearing_08	Top_Bearing_08		/v4BAAEADQoAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Top_Bearing_08:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0ULM0NjYxNUlJ0UxOTzXRNLJLMdRPNk9N0DSySzdISDY2TzQ2SwGqBZjCgAbB9Bgpg60DWG5kZGgIAhTXmbYkAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(36,41,46)	22.0	22.0	8.0	1386.008	2105.872	0.016531	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:40.969226+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Tip_Seals_09	Tip_Seals_09		/v4BAAEAYQoAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Tip_Seals_09:1			2	0		PURCHASED_PART_EXCEPTION	Selected interactively as a purchased part during Fusion TSV export after validation: BODY_COUNT_2.	PURCHASED_PART_ASSEMBLY	MEAM_SUPPLY_EXCLUDED_FROM_TM_FABRICATION										[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:40.978717+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Round_Shaft_09	Round_Shaft_09		/v4BAAEAjwoAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Round_Shaft_09:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UDCxSzY2STE10DZLNTXVNUlLTdJNSzYx0jZJNDdLSLFIMLSyMwWqBZjCgAbB9Bgpg60DWG5mbGAIAFNufm4kAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(110,122,138)	12.0	12.0	471.0	17982.476	53268.845	0.41816	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:40.986541+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Top_Bearing_09	Top_Bearing_09		/v4BAAEA4woAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Top_Bearing_09:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UEhMNLCzSUkx0jSzNTHVNUi3MdS1MzZN1DU0sjZPNki2TDZNMwWqBZjCgAbB9Bgpg60DWG1kYmQIAZ+yWB4kAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(36,41,46)	22.0	22.0	8.0	1386.008	2105.872	0.016531	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:40.996558+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Blade_10	Blade_10		/v4BAAEADQsAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Blade_10:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UzIzM08xMzdJ0TcxTkoFEYqquhYGJma6puUlaooGhhVlqaiJYLdAMBjQAts9AAWwdyHojCzNzAPj1PZaJAAAA	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(204,212,219)	70.71	70.71	436.0	107815.971	487928.183	3.830236	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:41.613181+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Tip_Seals_10	Tip_Seals_10		/v4BAAEANwsAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Tip_Seals_10:1			2	0		PURCHASED_PART_EXCEPTION	Selected interactively as a purchased part during Fusion TSV export after validation: BODY_COUNT_2.	PURCHASED_PART_ASSEMBLY	MEAM_SUPPLY_EXCLUDED_FROM_TM_FABRICATION										[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:41.622322+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Bottom_Bearing_10	Bottom_Bearing_10		/v4BAAEAjwsAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Bottom_Bearing_10:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UDJMMzUzTkgx008zSLHRNklKSdRMNkhN1LQwSE9PSTAws0kwswGqBZjCgAbB9Bgpg68CKLC3NAQF3whWJAAAA	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(36,41,46)	22.0	22.0	8.0	1386.008	2105.872	0.016531	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:41.630501+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Round_Shaft_10	Round_Shaft_10		/v4BAAEAZQsAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Round_Shaft_10:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UkgxMzQwtjJN1LZJNUnVNEk3MdRPTTC10U5LNU1PSTFLMjC0NwGqBZjCgAbB9Bgpg60DWG1mamgIAJbE/5IkAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(110,122,138)	12.0	12.0	471.0	17982.476	53268.845	0.41816	7850.0	[]	[]
allshield.ahu.fusion-component-export.v1	2026-09-13T16:47:41.639903+00:00	2026_09_13_@_12-06-34_AHU_outlets to recuperator		Blade_11	Blade_11		/v4BAAEA4wsAAAAAAAAAAAAA	1	Louvre_Damper_1540x440_ShortSpan:1+Blade_11:1	Body1	/v4BAAAARlJLZXkAH4sIAAAAAAAA/zNQsFAwAEJDBSMgBrOMLIAsQwUTkIiZQtE0SwVFbafXTd46dVdqGkWAKowUjM0UzEwszCxSjYx0DY2MLXVNTBNTdC1SzU11k5Isk02SktOSTMwNwWqBZjCgAbB9Bgpg60DWGxtYGAIAEGmp7IkAAAA=	1	0	YES	PASS	Exactly one solid body and no direct subcomponents.	FABRICATED_PART	TM_FABRICATION_CANDIDATE	Steel	Opaque(204,212,219)	70.71	70.71	436.0	107815.971	487928.183	3.830236	7850.0	[]	[]
